,date,continent,location,total_vaccinations_per_hundred
3027,2023Q1,Europe,Italy,22019.49
3028,2023Q1,Europe,Jersey,1203.52
3029,2023Q1,Europe,Kosovo,824.74
3030,2023Q1,Europe,Latvia,0.0
3031,2023Q1,Europe,Liechtenstein,1321.3899999999999
3032,2023Q1,Europe,Lithuania,10574.06
3033,2023Q1,Europe,Luxembourg,14422.69
3034,2023Q1,Europe,Malta,6980.38
3035,2023Q1,Europe,Moldova,278.46000000000004
3036,2023Q1,Europe,Monaco,0.0
3037,2023Q1,Europe,Montenegro,0.0
3038,2023Q1,Europe,Netherlands,2943.12
3039,2023Q1,Europe,North Macedonia,177.94
3040,2023Q1,Europe,Northern Ireland,20327.23
3041,2023Q1,Europe,Norway,0.0
3042,2023Q1,Europe,Poland,12926.66
3043,2023Q1,Europe,Portugal,3560.32
3044,2023Q1,Europe,Romania,0.0
3045,2023Q1,Europe,Russia,2176.89
3046,2023Q1,Europe,San Marino,0.0
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,0.0
3049,2023Q1,Europe,Slovakia,0.0
3050,2023Q1,Europe,Slovenia,0.0
3051,2023Q1,Europe,Spain,1989.42
3052,2023Q1,Europe,Sweden,2921.5
3053,2023Q1,Europe,Switzerland,16453.56
3054,2023Q1,Europe,Ukraine,0.0
3055,2023Q1,Europe,United Kingdom,0.0
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,23628.21
3058,2023Q1,North America,Anguilla,772.48
3059,2023Q1,North America,Antigua and Barbuda,0.0
3060,2023Q1,North America,Aruba,9990.39
3061,2023Q1,North America,Bahamas,0.0
3062,2023Q1,North America,Barbados,541.81
3063,2023Q1,North America,Belize,1238.93
3064,2023Q1,North America,Bermuda,0.0
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,0.0
3067,2023Q1,North America,Canada,7794.3
3068,2023Q1,North America,Cayman Islands,660.4300000000001
3069,2023Q1,North America,Costa Rica,991.46
3070,2023Q1,North America,Cuba,29466.6
3071,2023Q1,North America,Curacao,0.0
3072,2023Q1,North America,Dominica,0.0
3073,2023Q1,North America,Dominican Republic,3033.41
3074,2023Q1,North America,El Salvador,0.0
3075,2023Q1,North America,Greenland,0.0
3076,2023Q1,North America,Grenada,72.28
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,1579.78
3079,2023Q1,North America,Haiti,14.100000000000001
3080,2023Q1,North America,Honduras,161.51
3081,2023Q1,North America,Jamaica,589.35
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,0.0
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,2237.34
3086,2023Q1,North America,Panama,1188.31
3087,2023Q1,North America,Puerto Rico,0.0
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,0.0
3090,2023Q1,North America,Saint Lucia,0.0
3091,2023Q1,North America,Saint Martin (French part),0.0
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,352.89
3094,2023Q1,North America,Sint Maarten (Dutch part),151.22
3095,2023Q1,North America,Trinidad and Tobago,0.0
3096,2023Q1,North America,Turks and Caicos Islands,161.63
3097,2023Q1,North America,United States,18211.3
3098,2023Q1,North America,United States Virgin Islands,0.0
3099,2023Q1,Oceania,American Samoa,0.0
3100,2023Q1,Oceania,Australia,1465.94
3101,2023Q1,Oceania,Cook Islands,239.87
3102,2023Q1,Oceania,Fiji,2171.19
3103,2023Q1,Oceania,French Polynesia,164.01
3104,2023Q1,Oceania,Guam,0.0
3105,2023Q1,Oceania,Kiribati,331.74
3106,2023Q1,Oceania,Marshall Islands,0.0
3107,2023Q1,Oceania,Micronesia (country),0.0
3108,2023Q1,Oceania,Nauru,253.38
3109,2023Q1,Oceania,New Caledonia,1984.25
3110,2023Q1,Oceania,New Zealand,20794.74
3111,2023Q1,Oceania,Niue,252.2
3112,2023Q1,Oceania,Northern Mariana Islands,0.0
3113,2023Q1,Oceania,Palau,0.0
3114,2023Q1,Oceania,Papua New Guinea,56.769999999999996
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,809.99
3117,2023Q1,Oceania,Solomon Islands,0.0
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,189.69
3120,2023Q1,Oceania,Tuvalu,236.29
3121,2023Q1,Oceania,Vanuatu,112.21
3122,2023Q1,Oceania,Wallis and Futuna,155.73
3123,2023Q1,South America,Argentina,22668.78
3124,2023Q1,South America,Bolivia,0.0
3125,2023Q1,South America,Brazil,13259.62
3126,2023Q1,South America,Chile,11826.09
3127,2023Q1,South America,Colombia,695.23
3128,2023Q1,South America,Ecuador,3067.9
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,118.72
3132,2023Q1,South America,Paraguay,1408.51
3133,2023Q1,South America,Peru,23187.44
3134,2023Q1,South America,Suriname,0.0
3135,2023Q1,South America,Uruguay,0.0
3136,2023Q1,South America,Venezuela,0.0
3137,2023Q2,Africa,Algeria,0.0
3138,2023Q2,Africa,Angola,569.23
3139,2023Q2,Africa,Benin,0.0
3140,2023Q2,Africa,Botswana,361.74
3141,2023Q2,Africa,Burkina Faso,0.0
3142,2023Q2,Africa,Burundi,1.76
3143,2023Q2,Africa,Cameroon,67.3
3144,2023Q2,Africa,Cape Verde,0.0
3145,2023Q2,Africa,Central African Republic,159.82
3146,2023Q2,Africa,Chad,144.68
3147,2023Q2,Africa,Comoros,0.0
3148,2023Q2,Africa,Congo,0.0
3149,2023Q2,Africa,Cote d'Ivoire,0.0
3150,2023Q2,Africa,Democratic Republic of Congo,51.29
3151,2023Q2,Africa,Djibouti,139.74
3152,2023Q2,Africa,Egypt,403.25
3153,2023Q2,Africa,Equatorial Guinea,0.0
3154,2023Q2,Africa,Eritrea,0.0
3155,2023Q2,Africa,Eswatini,498.71
3156,2023Q2,Africa,Ethiopia,99.61
3157,2023Q2,Africa,Gabon,0.0
3158,2023Q2,Africa,Gambia,0.0
3159,2023Q2,Africa,Ghana,0.0
3160,2023Q2,Africa,Guinea,76.81
3161,2023Q2,Africa,Guinea-Bissau,183.79
3162,2023Q2,Africa,Kenya,43.96
3163,2023Q2,Africa,Lesotho,0.0
3164,2023Q2,Africa,Liberia,0.0
3165,2023Q2,Africa,Libya,0.0
3166,2023Q2,Africa,Madagascar,78.76
3167,2023Q2,Africa,Malawi,194.97
3168,2023Q2,Africa,Mali,77.35
3169,2023Q2,Africa,Mauritania,257.70000000000005
3170,2023Q2,Africa,Mauritius,1207.42
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,1035.08
3173,2023Q2,Africa,Mozambique,374.04999999999995
3174,2023Q2,Africa,Namibia,308.36
3175,2023Q2,Africa,Niger,0.0
3176,2023Q2,Africa,Nigeria,0.0
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,198.32
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,346.92
3181,2023Q2,Africa,Senegal,50.83
3182,2023Q2,Africa,Seychelles,209.6
3183,2023Q2,Africa,Sierra Leone,386.78
3184,2023Q2,Africa,Somalia,53.67
3185,2023Q2,Africa,South Africa,323.93
3186,2023Q2,Africa,South Sudan,151.34
3187,2023Q2,Africa,Sudan,48.21
3188,2023Q2,Africa,Tanzania,0.0
3189,2023Q2,Africa,Togo,76.94
3190,2023Q2,Africa,Tunisia,1286.84
3191,2023Q2,Africa,Uganda,55.89
3192,2023Q2,Africa,Zambia,67.21
3193,2023Q2,Africa,Zimbabwe,0.0
3194,2023Q2,Asia,Afghanistan,872.17
3195,2023Q2,Asia,Armenia,232.69
3196,2023Q2,Asia,Azerbaijan,0.0
3197,2023Q2,Asia,Bahrain,0.0
3198,2023Q2,Asia,Bangladesh,11517.79
3199,2023Q2,Asia,Bhutan,0.0
3200,2023Q2,Asia,Brunei,575.73
3201,2023Q2,Asia,Cambodia,1960.48
3202,2023Q2,Asia,China,0.0
3203,2023Q2,Asia,Georgia,0.0
3204,2023Q2,Asia,Hong Kong,23595.82
3205,2023Q2,Asia,India,13857.99
3206,2023Q2,Asia,Indonesia,162.47
3207,2023Q2,Asia,Iran,1228.12
3208,2023Q2,Asia,Iraq,0.0
3209,2023Q2,Asia,Israel,5723.34
3210,2023Q2,Asia,Japan,11450.87
3211,2023Q2,Asia,Jordan,0.0
3212,2023Q2,Asia,Kazakhstan,0.0
3213,2023Q2,Asia,Kuwait,3676.41
3214,2023Q2,Asia,Kyrgyzstan,4751.84
3215,2023Q2,Asia,Laos,0.0
3216,2023Q2,Asia,Lebanon,0.0
3217,2023Q2,Asia,Macao,518.5699999999999
3218,2023Q2,Asia,Malaysia,19046.12
3219,2023Q2,Asia,Maldives,545.0799999999999
3220,2023Q2,Asia,Mongolia,0.0
3221,2023Q2,Asia,Myanmar,165.11
3222,2023Q2,Asia,Nepal,2024.55
3223,2023Q2,Asia,North Korea,0.0
3224,2023Q2,Asia,Oman,0.0
3225,2023Q2,Asia,Pakistan,1723.03
3226,2023Q2,Asia,Palestine,0.0
3227,2023Q2,Asia,Philippines,0.0
3228,2023Q2,Asia,Qatar,1411.59
3229,2023Q2,Asia,Saudi Arabia,188.24
3230,2023Q2,Asia,Singapore,0.0
3231,2023Q2,Asia,South Korea,0.0
3232,2023Q2,Asia,Sri Lanka,0.0
3233,2023Q2,Asia,Syria,23.01
3234,2023Q2,Asia,Taiwan,4544.84
3235,2023Q2,Asia,Tajikistan,206.23
3236,2023Q2,Asia,Thailand,0.0
3237,2023Q2,Asia,Timor,1654.72
3238,2023Q2,Asia,Turkey,0.0
3239,2023Q2,Asia,Turkmenistan,0.0
3240,2023Q2,Asia,United Arab Emirates,0.0
3241,2023Q2,Asia,Uzbekistan,448.15999999999997
3242,2023Q2,Asia,Vietnam,1898.89
3243,2023Q2,Asia,Yemen,11.37
3244,2023Q2,Europe,Albania,216.61
3245,2023Q2,Europe,Andorra,393.39
3246,2023Q2,Europe,Austria,2975.95
3247,2023Q2,Europe,Belarus,453.1
3248,2023Q2,Europe,Belgium,19323.89
3249,2023Q2,Europe,Bosnia and Herzegovina,0.0
3250,2023Q2,Europe,Bulgaria,4828.66
3251,2023Q2,Europe,Croatia,1596.4099999999999
3252,2023Q2,Europe,Cyprus,0.0
3253,2023Q2,Europe,Czechia,13665.76
3254,2023Q2,Europe,Denmark,3309.2000000000003
3255,2023Q2,Europe,England,4168.16
3256,2023Q2,Europe,Estonia,13219.2
3257,2023Q2,Europe,Faeroe Islands,0.0
3258,2023Q2,Europe,Finland,2384.71
3259,2023Q2,Europe,France,20726.76
3260,2023Q2,Europe,Germany,1613.89
3261,2023Q2,Europe,Gibraltar,0.0
3262,2023Q2,Europe,Greece,17681.04
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,0.0
3265,2023Q2,Europe,Iceland,0.0
3266,2023Q2,Europe,Ireland,18600.56
3267,2023Q2,Europe,Isle of Man,0.0
3268,2023Q2,Europe,Italy,22042.67
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,0.0
3271,2023Q2,Europe,Latvia,0.0
3272,2023Q2,Europe,Liechtenstein,566.61
3273,2023Q2,Europe,Lithuania,10413.97
3274,2023Q2,Europe,Luxembourg,0.0
3275,2023Q2,Europe,Malta,3366.07
3276,2023Q2,Europe,Moldova,209.68
3277,2023Q2,Europe,Monaco,0.0
3278,2023Q2,Europe,Montenegro,0.0
3279,2023Q2,Europe,Netherlands,2946.65
3280,2023Q2,Europe,North Macedonia,88.98
3281,2023Q2,Europe,Northern Ireland,20898.49
3282,2023Q2,Europe,Norway,0.0
3283,2023Q2,Europe,Poland,12949.8
3284,2023Q2,Europe,Portugal,3568.12
3285,2023Q2,Europe,Romania,0.0
3286,2023Q2,Europe,Russia,902.92
3287,2023Q2,Europe,San Marino,0.0
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,0.0
3290,2023Q2,Europe,Slovakia,0.0
3291,2023Q2,Europe,Slovenia,0.0
3292,2023Q2,Europe,Spain,445.01
3293,2023Q2,Europe,Sweden,3216.8
3294,2023Q2,Europe,Switzerland,14728.960000000001
3295,2023Q2,Europe,Ukraine,0.0
3296,2023Q2,Europe,United Kingdom,0.0
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,3898.28
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,0.0
3301,2023Q2,North America,Aruba,7548.2
3302,2023Q2,North America,Bahamas,178.65
3303,2023Q2,North America,Barbados,406.59000000000003
3304,2023Q2,North America,Belize,126.01
3305,2023Q2,North America,Bermuda,0.0
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,0.0
3308,2023Q2,North America,Canada,0.0
3309,2023Q2,North America,Cayman Islands,220.92
3310,2023Q2,North America,Costa Rica,764.1
3311,2023Q2,North America,Cuba,27784.86
3312,2023Q2,North America,Curacao,136.17
3313,2023Q2,North America,Dominica,0.0
3314,2023Q2,North America,Dominican Republic,1451.88
3315,2023Q2,North America,El Salvador,0.0
3316,2023Q2,North America,Greenland,0.0
3317,2023Q2,North America,Grenada,0.0
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,228.13
3320,2023Q2,North America,Haiti,10.98
3321,2023Q2,North America,Honduras,162.0
3322,2023Q2,North America,Jamaica,593.43
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,0.0
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,663.9
3327,2023Q2,North America,Panama,402.90999999999997
3328,2023Q2,North America,Puerto Rico,0.0
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,0.0
3331,2023Q2,North America,Saint Lucia,0.0
3332,2023Q2,North America,Saint Martin (French part),0.0
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,70.65
3335,2023Q2,North America,Sint Maarten (Dutch part),0.0
3336,2023Q2,North America,Trinidad and Tobago,0.0
3337,2023Q2,North America,Turks and Caicos Islands,0.0
3338,2023Q2,North America,United States,7936.02
3339,2023Q2,North America,United States Virgin Islands,0.0
3340,2023Q2,Oceania,American Samoa,0.0
3341,2023Q2,Oceania,Australia,0.0
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,669.04
3344,2023Q2,Oceania,French Polynesia,164.21
3345,2023Q2,Oceania,Guam,0.0
3346,2023Q2,Oceania,Kiribati,0.0
3347,2023Q2,Oceania,Marshall Islands,0.0
3348,2023Q2,Oceania,Micronesia (country),0.0
3349,2023Q2,Oceania,Nauru,0.0
3350,2023Q2,Oceania,New Caledonia,994.4300000000001
3351,2023Q2,Oceania,New Zealand,927.77
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,0.0
3354,2023Q2,Oceania,Palau,0.0
3355,2023Q2,Oceania,Papua New Guinea,21.73
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,407.4
3358,2023Q2,Oceania,Solomon Islands,0.0
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,380.21000000000004
3361,2023Q2,Oceania,Tuvalu,0.0
3362,2023Q2,Oceania,Vanuatu,0.0
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,23125.94
3365,2023Q2,South America,Bolivia,0.0
3366,2023Q2,South America,Brazil,0.0
3367,2023Q2,South America,Chile,0.0
3368,2023Q2,South America,Colombia,174.47
3369,2023Q2,South America,Ecuador,0.0
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,0.0
3373,2023Q2,South America,Paraguay,285.99
3374,2023Q2,South America,Peru,23908.829999999998
3375,2023Q2,South America,Suriname,0.0
3376,2023Q2,South America,Uruguay,0.0
3377,2023Q2,South America,Venezuela,0.0
3378,2023Q3,Africa,Algeria,0.0
3379,2023Q3,Africa,Angola,227.0
3380,2023Q3,Africa,Benin,0.0
3381,2023Q3,Africa,Botswana,0.0
3382,2023Q3,Africa,Burkina Faso,34.81
3383,2023Q3,Africa,Burundi,0.96
3384,2023Q3,Africa,Cameroon,51.71000000000001
3385,2023Q3,Africa,Cape Verde,0.0
3386,2023Q3,Africa,Central African Republic,116.94999999999999
3387,2023Q3,Africa,Chad,96.61
3388,2023Q3,Africa,Comoros,0.0
3389,2023Q3,Africa,Congo,0.0
3390,2023Q3,Africa,Cote d'Ivoire,0.0
3391,2023Q3,Africa,Democratic Republic of Congo,0.0
3392,2023Q3,Africa,Djibouti,0.0
3393,2023Q3,Africa,Egypt,0.0
3394,2023Q3,Africa,Equatorial Guinea,0.0
3395,2023Q3,Africa,Eritrea,0.0
3396,2023Q3,Africa,Eswatini,0.0
3397,2023Q3,Africa,Ethiopia,0.0
3398,2023Q3,Africa,Gabon,0.0
3399,2023Q3,Africa,Gambia,0.0
3400,2023Q3,Africa,Ghana,76.55
3401,2023Q3,Africa,Guinea,86.94
3402,2023Q3,Africa,Guinea-Bissau,0.0
3403,2023Q3,Africa,Kenya,0.0
3404,2023Q3,Africa,Lesotho,0.0
3405,2023Q3,Africa,Liberia,0.0
3406,2023Q3,Africa,Libya,0.0
3407,2023Q3,Africa,Madagascar,20.85
3408,2023Q3,Africa,Malawi,82.65
3409,2023Q3,Africa,Mali,0.0
3410,2023Q3,Africa,Mauritania,86.06
3411,2023Q3,Africa,Mauritius,201.31
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,0.0
3414,2023Q3,Africa,Mozambique,106.01
3415,2023Q3,Africa,Namibia,117.19
3416,2023Q3,Africa,Niger,28.13
3417,2023Q3,Africa,Nigeria,177.07
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,0.0
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,116.04
3422,2023Q3,Africa,Senegal,53.93
3423,2023Q3,Africa,Seychelles,0.0
3424,2023Q3,Africa,Sierra Leone,106.39
3425,2023Q3,Africa,Somalia,59.98
3426,2023Q3,Africa,South Africa,69.79
3427,2023Q3,Africa,South Sudan,39.75
3428,2023Q3,Africa,Sudan,0.0
3429,2023Q3,Africa,Tanzania,0.0
3430,2023Q3,Africa,Togo,77.07
3431,2023Q3,Africa,Tunisia,0.0
3432,2023Q3,Africa,Uganda,0.0
3433,2023Q3,Africa,Zambia,0.0
3434,2023Q3,Africa,Zimbabwe,0.0
3435,2023Q3,Asia,Afghanistan,968.26
3436,2023Q3,Asia,Armenia,77.82
3437,2023Q3,Asia,Azerbaijan,0.0
3438,2023Q3,Asia,Bahrain,0.0
3439,2023Q3,Asia,Bangladesh,13509.29
3440,2023Q3,Asia,Bhutan,0.0
3441,2023Q3,Asia,Brunei,0.0
3442,2023Q3,Asia,Cambodia,849.5999999999999
3443,2023Q3,Asia,China,0.0
3444,2023Q3,Asia,Georgia,0.0
3445,2023Q3,Asia,Hong Kong,11686.26
3446,2023Q3,Asia,India,14169.61
3447,2023Q3,Asia,Indonesia,0.0
3448,2023Q3,Asia,Iran,702.15
3449,2023Q3,Asia,Iraq,0.0
3450,2023Q3,Asia,Israel,0.0
3451,2023Q3,Asia,Japan,0.0
3452,2023Q3,Asia,Jordan,0.0
3453,2023Q3,Asia,Kazakhstan,0.0
3454,2023Q3,Asia,Kuwait,3483.24
3455,2023Q3,Asia,Kyrgyzstan,3651.82
3456,2023Q3,Asia,Laos,0.0
3457,2023Q3,Asia,Lebanon,0.0
3458,2023Q3,Asia,Malaysia,18836.69
3459,2023Q3,Asia,Maldives,0.0
3460,2023Q3,Asia,Mongolia,0.0
3461,2023Q3,Asia,Myanmar,172.53
3462,2023Q3,Asia,Nepal,0.0
3463,2023Q3,Asia,North Korea,0.0
3464,2023Q3,Asia,Oman,0.0
3465,2023Q3,Asia,Pakistan,1441.49
3466,2023Q3,Asia,Palestine,0.0
3467,2023Q3,Asia,Philippines,0.0
3468,2023Q3,Asia,Qatar,0.0
3469,2023Q3,Asia,Saudi Arabia,0.0
3470,2023Q3,Asia,Singapore,0.0
3471,2023Q3,Asia,South Korea,0.0
3472,2023Q3,Asia,Sri Lanka,0.0
3473,2023Q3,Asia,Syria,0.0
3474,2023Q3,Asia,Taiwan,2566.55
3475,2023Q3,Asia,Tajikistan,0.0
3476,2023Q3,Asia,Thailand,0.0
3477,2023Q3,Asia,Timor,0.0
3478,2023Q3,Asia,Turkey,0.0
3479,2023Q3,Asia,Turkmenistan,260.87
3480,2023Q3,Asia,United Arab Emirates,0.0
3481,2023Q3,Asia,Uzbekistan,470.45000000000005
3482,2023Q3,Asia,Vietnam,0.0
3483,2023Q3,Asia,Yemen,3.82
3484,2023Q3,Europe,Albania,217.31
3485,2023Q3,Europe,Andorra,393.44
3486,2023Q3,Europe,Austria,0.0
3487,2023Q3,Europe,Belarus,471.82
3488,2023Q3,Europe,Belgium,18564.76
3489,2023Q3,Europe,Bosnia and Herzegovina,0.0
3490,2023Q3,Europe,Bulgaria,4421.79
3491,2023Q3,Europe,Croatia,931.31
3492,2023Q3,Europe,Cyprus,0.0
3493,2023Q3,Europe,Czechia,9939.51
3494,2023Q3,Europe,Denmark,2291.04
3495,2023Q3,Europe,England,264.19
3496,2023Q3,Europe,Estonia,13066.24
3497,2023Q3,Europe,Faeroe Islands,0.0
3498,2023Q3,Europe,Finland,1192.5900000000001
3499,2023Q3,Europe,France,2278.2
3500,2023Q3,Europe,Germany,0.0
3501,2023Q3,Europe,Gibraltar,0.0
3502,2023Q3,Europe,Greece,17471.35
3503,2023Q3,Europe,Guernsey,0.0
3504,2023Q3,Europe,Hungary,0.0
3505,2023Q3,Europe,Iceland,0.0
3506,2023Q3,Europe,Ireland,9080.81
3507,2023Q3,Europe,Isle of Man,0.0
3508,2023Q3,Europe,Italy,19840.14
3509,2023Q3,Europe,Jersey,0.0
3510,2023Q3,Europe,Kosovo,0.0
3511,2023Q3,Europe,Latvia,0.0
3512,2023Q3,Europe,Liechtenstein,0.0
3513,2023Q3,Europe,Lithuania,9092.17
3514,2023Q3,Europe,Luxembourg,0.0
3515,2023Q3,Europe,Malta,2848.45
3516,2023Q3,Europe,Moldova,69.99
3517,2023Q3,Europe,Monaco,0.0
3518,2023Q3,Europe,Montenegro,0.0
3519,2023Q3,Europe,Netherlands,2040.2
3520,2023Q3,Europe,North Macedonia,0.0
3521,2023Q3,Europe,Northern Ireland,2183.74
3522,2023Q3,Europe,Norway,0.0
3523,2023Q3,Europe,Poland,12665.41
3524,2023Q3,Europe,Portugal,2470.7
3525,2023Q3,Europe,Romania,0.0
3526,2023Q3,Europe,Russia,258.49
3527,2023Q3,Europe,San Marino,0.0
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,0.0
3530,2023Q3,Europe,Slovakia,0.0
3531,2023Q3,Europe,Slovenia,0.0
3532,2023Q3,Europe,Spain,0.0
3533,2023Q3,Europe,Sweden,3231.9
3534,2023Q3,Europe,Switzerland,387.64
3535,2023Q3,Europe,Ukraine,0.0
3536,2023Q3,Europe,United Kingdom,0.0
3537,2023Q3,Europe,Vatican,0.0
3538,2023Q3,Europe,Wales,0.0
3539,2023Q3,North America,Anguilla,0.0
3540,2023Q3,North America,Antigua and Barbuda,0.0
3541,2023Q3,North America,Aruba,4433.22
3542,2023Q3,North America,Bahamas,0.0
3543,2023Q3,North America,Barbados,0.0
3544,2023Q3,North America,Belize,0.0
3545,2023Q3,North America,Bermuda,0.0
3546,2023Q3,North America,Bonaire Sint Eustatius and Saba,0.0
3547,2023Q3,North America,British Virgin Islands,0.0
3548,2023Q3,North America,Canada,0.0
3549,2023Q3,North America,Cayman Islands,0.0
3550,2023Q3,North America,Costa Rica,0.0
3551,2023Q3,North America,Cuba,17061.49
3552,2023Q3,North America,Curacao,0.0
3553,2023Q3,North America,Dominica,0.0
3554,2023Q3,North America,Dominican Republic,437.28
3555,2023Q3,North America,El Salvador,0.0
3556,2023Q3,North America,Greenland,0.0
3557,2023Q3,North America,Grenada,0.0
3558,2023Q3,North America,Guadeloupe,0.0
3559,2023Q3,North America,Guatemala,0.0
3560,2023Q3,North America,Haiti,0.0
3561,2023Q3,North America,Honduras,0.0
3562,2023Q3,North America,Jamaica,486.31
3563,2023Q3,North America,Martinique,0.0
3564,2023Q3,North America,Mexico,0.0
3565,2023Q3,North America,Montserrat,0.0
3566,2023Q3,North America,Nicaragua,0.0
3567,2023Q3,North America,Panama,0.0
3568,2023Q3,North America,Puerto Rico,0.0
3569,2023Q3,North America,Saint Barthelemy,0.0
3570,2023Q3,North America,Saint Kitts and Nevis,0.0
3571,2023Q3,North America,Saint Lucia,0.0
3572,2023Q3,North America,Saint Martin (French part),0.0
3573,2023Q3,North America,Saint Pierre and Miquelon,0.0
3574,2023Q3,North America,Saint Vincent and the Grenadines,0.0
3575,2023Q3,North America,Sint Maarten (Dutch part),0.0
3576,2023Q3,North America,Trinidad and Tobago,0.0
3577,2023Q3,North America,Turks and Caicos Islands,0.0
3578,2023Q3,North America,United States,0.0
3579,2023Q3,North America,United States Virgin Islands,0.0
3580,2023Q3,Oceania,American Samoa,0.0
3581,2023Q3,Oceania,Australia,0.0
3582,2023Q3,Oceania,Cook Islands,0.0
3583,2023Q3,Oceania,Fiji,0.0
3584,2023Q3,Oceania,French Polynesia,0.0
3585,2023Q3,Oceania,Guam,0.0
3586,2023Q3,Oceania,Kiribati,0.0
3587,2023Q3,Oceania,Marshall Islands,0.0
3588,2023Q3,Oceania,Micronesia (country),0.0
3589,2023Q3,Oceania,Nauru,0.0
3590,2023Q3,Oceania,New Caledonia,0.0
3591,2023Q3,Oceania,New Zealand,0.0
3592,2023Q3,Oceania,Niue,0.0
3593,2023Q3,Oceania,Northern Mariana Islands,0.0
3594,2023Q3,Oceania,Palau,0.0
3595,2023Q3,Oceania,Papua New Guinea,0.0
3596,2023Q3,Oceania,Pitcairn,0.0
3597,2023Q3,Oceania,Samoa,0.0
3598,2023Q3,Oceania,Solomon Islands,0.0
3599,2023Q3,Oceania,Tokelau,0.0
3600,2023Q3,Oceania,Tonga,0.0
3601,2023Q3,Oceania,Tuvalu,0.0
3602,2023Q3,Oceania,Vanuatu,0.0
3603,2023Q3,Oceania,Wallis and Futuna,0.0
3604,2023Q3,South America,Argentina,23466.19
3605,2023Q3,South America,Bolivia,0.0
3606,2023Q3,South America,Brazil,0.0
3607,2023Q3,South America,Chile,0.0
3608,2023Q3,South America,Colombia,0.0
3609,2023Q3,South America,Ecuador,0.0
3610,2023Q3,South America,Falkland Islands,0.0
3611,2023Q3,South America,French Guiana,0.0
3612,2023Q3,South America,Guyana,0.0
3613,2023Q3,South America,Paraguay,0.0
3614,2023Q3,South America,Peru,24397.21
3615,2023Q3,South America,Suriname,0.0
3616,2023Q3,South America,Uruguay,1292.72
3617,2023Q3,South America,Venezuela,0.0
3618,2023Q4,Africa,Algeria,0.0
3619,2023Q4,Africa,Angola,77.66
3620,2023Q4,Africa,Benin,0.0
3621,2023Q4,Africa,Botswana,0.0
3622,2023Q4,Africa,Burkina Faso,0.0
3623,2023Q4,Africa,Burundi,0.0
3624,2023Q4,Africa,Cameroon,17.48
3625,2023Q4,Africa,Cape Verde,0.0
